cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
50,4,-1.5,65,31.5,3,0,1,3
90,4,-1.5,67.5,32,3,0,1,3
208,4,-2,67.5,34,4,0,1,3
411,4.5,-0.5,65.5,31,4,0,1,3
655,4.5,-0.5,65.5,30,4,0,1,3
884,5,0,63.5,30.5,4,0,1,3
1117,5,0,66,30,3,0,1,3
1083,6,1.5,61,29,3,0,1,3
1082,5.5,1.5,63.5,24,3,0,1,3
1007,5,1,63.5,24,3,0,1,3
970,5,0,61,26,3,0,1,3
724,4.5,0.5,61,19.5,3,0,1,3
624,4,0,61,19.5,3,0,1,3
502,4,0,61,18.5,4,0,1,3
380,3.5,0,58,17,3,0,1,3
256,2.5,-1.5,62.5,16,1,0,1,3
244,2,-2,65,15,1,0,1,3
158,1,-3,65,14,1,0,1,3
124,1,-3,65,13,1,0,0,3
64,1,-2.5,65,12,1,0,0,3
40,0,-4,69,13,1,0,0,3
77,-1,-6,69,16,1,0,0,3
37,-1,-5.5,69,13,1,0,0,3
72,0,-4,64,12,1,0,0,3
407,-0.5,-4.5,66.5,14,1,0,0,3
1543,0,-4.5,69,16,1,0,0,3
3556,0.5,-3.5,67,12,1,0,0,3
1704,1.5,-2.5,62.5,15,1,0,0,3
737,2,-2,60,16,1,0,0,3
686,2,-2,60,17,1,0,0,3
765,2.5,-1.5,58,14,1,0,0,3
817,3,-0.5,58,14,1,0,0,3
761,3,-1,60,16,2,0,0,3
766,3,-0.5,60,14,2,0,0,3
1185,3,-1,60,15,2,0,0,3
2534,2,-1.5,65,11,1,0,0,3
2476,2,-1,67.5,11,1,0,0,3
1394,2,-1,67.5,9,1,0,0,3
842,1.5,-1,67.5,8,1,0,0,3
508,1,-1,67.5,7,1,0,0,3
343,1,-1.5,70,8,1,0,0,3
202,0.5,-2,69.5,7,2,0,0,3
94,1,-1.5,75,8,3,0,0,3
64,1,-2,81,9,4,0,0,3
27,1,-2,87,9,26,0,0,3
20,1,-1,90,6.5,26,0,0,3
21,1,-1,93,6.5,7,0,0,3
63,1,-1,93,6.5,26,0,0,3
356,1,-1.5,93,8,26,0,0,3
1364,1,-1.5,93,9,26,0,0,3
2972,1,-3,93,15,3,0,0,3
1611,1,-3,93,13,3,0,0,3
663,2,-1.5,87,11,3,0,0,3
575,2.5,-1,87,13,3,0,0,3
775,3,-1.5,81,17.5,3,0,0,3
780,4,0,75,17,2,0,0,3
706,4,0.5,78,17,2,0,0,3
771,4,0,81,17,2,0,0,3
1178,4,1,81,15,2,0,0,3
2301,4,1,75,15,7,0,0,3
2236,3,0,81,11,2,0,0,3
1339,3,0,84,11,2,0,0,3
795,2,-2,93,13,1,0,0,3
571,2,-1.5,87,12,3,0,0,3
383,2.5,-0.5,84,11,4,0,0,3
204,2,-2,87,13,4,0,0,3
105,2,-1.5,87,11,3,0,0,3
68,2,-0.5,87,8,3,0,0,3
47,1.5,-1,84,8,1,0,0,3
42,1,-1,87,7,2,0,0,3
25,1,-2.5,87,12,2,0,0,3
86,1,-2.5,93,13,3,0,0,3
493,2,-1,87,10,3,0,0,3
1696,2,-1.5,87,12,3,0,0,3
3502,2,-1.5,87,12,3,0,0,3
1806,2,-2,87,15,3,0,0,3
758,2.5,-1.5,84,18,2,0,0,3
656,3.5,-0.5,75,18,2,0,0,3
857,4,0,70,19,3,0,0,3
813,4,0.5,70,16,3,0,0,3
768,4.5,0.5,72.5,18,3,0,0,3
738,5,1.5,70,18,7,0,0,3
1136,5,2,73,16,3,0,0,3
2432,4,0,75,19,3,0,0,3
2306,4,0,75,19,3,0,0,3
1356,4,1,75,15,2,0,0,3
827,3,-0.5,81,15,3,0,0,3
596,3,0,81,13,3,0,0,3
443,3,0,81,12,4,0,0,3
294,3,-0.5,81,15,3,0,0,3
140,2.5,-1,84,13,3,0,0,3
84,2,-1.5,87,13,2,0,0,3
59,2.5,-1,84,14,2,0,0,3
33,3,-1,81,15,2,0,0,3
44,3,-0.5,81,14,1,0,0,3
100,3,-1,81,17,2,0,0,3
472,2.5,-2.5,87,20,26,0,0,3
1433,2,-2,87,16,26,0,0,3
2894,2,-1,87,11,26,0,0,3
1635,2,-1.5,93,13,3,0,0,3
665,2.5,-1.5,90,14,3,0,0,3
563,3,0,87,13,2,0,0,3
789,4,0,81,17,2,0,0,3
891,5,2,73,17,3,0,0,3
748,5,1,65.5,19.5,7,0,0,3
828,5,1,53,21,2,0,0,3
1259,4.5,0.5,59.5,20.5,7,0,0,3
2483,3,-1.5,67.5,18.5,2,0,0,3
2402,3,-0.5,70,16,2,0,0,3
1316,2,-2,75,16,2,0,0,3
875,2,-2,81,17,3,0,0,3
642,2,-2,75,16,2,0,0,3
512,2,-2,75,17,4,0,0,3
333,2,-2,70,16,3,0,0,3
215,1.5,-2.5,72.5,16,3,0,0,3
105,1.5,-2.5,72.5,16,3,0,0,3
67,1,-3,75,17,2,0,0,3
48,1,-3,75,15,2,0,0,3
40,1,-3.5,75,18.5,3,0,0,3
83,2,-3,67.5,19,4,0,0,3
431,2,-3,70,19,3,0,0,3
1460,2,-3,70,20,2,0,0,3
3214,2,-3,70,22,3,0,0,3
1734,2.5,-2.5,67.5,21,3,0,0,3
815,3,-1.5,70,19.5,3,0,0,3
705,4,0,65,21,2,0,0,3
1036,4.5,-0.5,63,26,2,0,0,3
989,5,0.5,57,27,2,0,0,3
836,5,0.5,59,25,2,0,0,3
919,5,1,59,22,2,0,0,3
1360,4.5,0,63,24,2,0,0,3
2267,4,0,65,20.5,2,0,0,3
1777,3,-1,70,16,1,0,0,3
1081,2.5,-1.5,72.5,17,1,0,0,3
579,2,-2,75,17,1,0,0,3
425,2,-2,81,16,1,0,0,3
456,2,-2,78,15,1,0,0,3
313,1.5,-2.5,84,13,1,0,0,3
286,1.5,-2.5,84,14,1,0,1,3
240,1,-3,87,14,1,0,1,3
179,1,-3,87,13,1,0,1,3
149,2,-1,81,10,1,0,1,3
72,1,-1,87,6.5,1,0,1,3
46,1,-2,87,10,2,0,1,3
65,2,-1,81,9,2,0,1,3
145,1.5,-0.5,87,7,3,0,1,3
327,3,2.5,84,5,3,0,1,3
580,4,2,81,9,3,0,1,3
812,4,1.5,87,10,3,0,1,3
916,5,2,87,12,3,0,1,3
1165,5.5,2.5,81.5,13,3,0,1,3
1139,6,3,76,14,4,0,1,3
1068,6,3,76,15,3,0,1,3
1107,5,2,81,16,4,0,1,3
1104,5,2,81,16,3,0,1,3
965,5,2,81,15,3,0,1,3
689,6,3.5,76,13,4,0,1,3
678,6,3,81,14,4,0,1,3
471,5,3,81,8,3,0,1,3
302,5,3,87,9,4,0,1,3
322,4.5,2,84,10,2,0,1,3
322,4,1.5,87,9,2,0,1,3
336,4,2,87,8,3,0,1,3
233,5,2,81,11,4,0,1,3
197,5,2.5,78.5,10,3,0,1,3
133,4,1,81,11,3,0,1,3
97,5,2,76,14,2,0,1,3
66,4,1.5,81,9,1,0,1,3
55,4,2,81,7,2,0,1,3
93,4,1.5,81,9,3,0,1,3
230,4,2,81,7,4,0,1,3
480,4.5,2,78.5,9,2,0,1,3
893,5.5,2.5,78.5,13,2,0,1,3
1153,7,4.5,71,13,2,0,1,3
1471,7,5,71,13,2,0,1,3
1663,7.5,5.5,68.5,11,2,0,1,3
1824,8,6,66,11,2,0,1,3
1765,8,6,62,11,2,0,1,3
1502,7.5,6.5,66.5,6.5,2,0,1,3
1119,6.5,5.5,71,5.5,1,0,1,3
806,6,5.5,76,5,1,0,1,3
510,5,2.5,78.5,11,1,0,1,3
388,5,2.5,78.5,10,1,0,1,3
334,5,2,78.5,14,1,0,1,3
246,4.5,1.5,78.5,13,1,0,1,3
184,4.5,1.5,78.5,14,1,0,1,3
122,3,-1,87,16.5,2,0,0,3
50,2.5,-0.5,90,11,2,0,0,3
36,4,0.5,87,16,3,0,0,3
21,4,1,87,11,3,0,0,3
39,4.5,1.5,87,13,4,0,0,3
79,5,2.5,87,10,4,0,0,3
479,5,3.5,87,6.5,4,0,0,3
1730,5,2,87,11,3,0,0,3
3721,5,3.5,87,6.5,4,0,0,3
1729,5,2.5,87,10,4,0,0,3
773,6,3.5,81,11,3,0,0,3
736,7,4.5,76,14,2,0,0,3
993,8,5.5,71,14,2,0,0,3
1003,8.5,7,68.5,11,2,0,0,3
921,9,7,66,11,2,0,0,3
980,9.5,8.5,64,9,2,0,0,3
1431,9.5,8.5,64,7,2,0,0,3
2850,8.5,7.5,68.5,6,2,0,0,3
2577,6.5,6,78.5,5,1,0,0,3
1482,6,5.5,81,5,2,0,0,3
880,5,3.5,87,7.5,2,0,0,3
604,4,3.5,90,5,2,0,0,3
410,3,3,93,2,2,0,0,3
212,3.5,3.5,93,2,4,0,0,3
128,3.5,3,93,3,4,0,0,3
58,4,4,93,4,4,0,0,3
47,4,3.5,93,5,4,0,0,3
21,4,4,93,4,4,0,0,3
35,4,4,93,2,4,0,0,3
105,4.5,4.5,90,2,4,0,0,3
552,4.5,4.5,90,2,4,0,0,3
1911,5,4,87,6,4,0,0,3
3788,5,4.5,87,5,4,0,0,3
1918,5.5,4,81.5,7.5,4,0,0,3
855,6,4,73.5,9,4,0,0,3
719,6.5,5,68.5,6.5,3,0,0,3
933,7,6.5,66,3,4,0,0,3
954,7,7,66,2,2,0,0,3
876,7,6.5,68.5,5,3,0,0,3
955,7,6,68.5,7,3,0,0,3
1386,6.5,4.5,71,9,3,0,0,3
2671,6.5,4.5,71,10,3,0,0,3
2586,6,3.5,76,12,4,0,0,3
1453,6,4,76,11,3,0,0,3
861,6,4,76,9,3,0,0,3
464,6,3,73.5,14,4,0,0,3
283,5,2,76,11,4,0,0,3
134,5,2,78.5,12,4,0,0,3
61,5,3,76,9,4,0,0,3
44,5,2.5,81,10,4,0,0,3
38,5,2,81,11,4,0,0,3
25,5,3,81,9,4,0,0,3
81,5,2.5,81,9,4,0,0,3
519,5,3,78.5,8,3,0,0,3
1796,5,3,81,8,3,0,0,3
3671,5.5,3.5,78.5,8,3,0,0,3
1840,5,3,81,8,3,0,0,3
841,5.5,3,73.5,9,4,0,0,3
698,5,3,78.5,7,3,0,0,3
924,5,3,76,7,3,0,0,3
899,5,4.5,76,5,3,0,0,3
805,5,5,76,2,4,0,0,3
898,5,4.5,76,3,4,0,0,3
1347,5,4,76,6,4,0,0,3
2575,5,3,76,7,4,0,0,3
2441,5,3,76,7,4,0,0,3
1473,5,3.5,73,6.5,4,0,0,3
884,5,3.5,76,6.5,4,0,0,3
748,5,3,76,7,4,0,0,3
595,5,3.5,76,7.5,4,0,0,3
343,5,2,76,11,4,0,0,3
201,4,2,75,7,4,0,0,3
91,4,2.5,75,6.5,4,0,0,3
63,4,3.5,75,5,4,0,0,3
42,4,2,75,7,4,0,0,3
51,4,3,75,6,4,0,0,3
100,4,3,75,6,4,0,0,3
525,4,2,72.5,7,3,0,0,3
1825,4,3,70,6.5,4,0,0,3
3729,4,3,72.5,6,3,0,0,3
1849,4,4,70,2,4,0,0,3
781,4,3.5,72.5,5,4,0,0,3
692,4,3.5,75,5,3,0,0,3
894,4,3,75,6,4,0,0,3
890,4.5,3,72.5,6.5,3,0,0,3
806,4,2,75,9,4,0,0,3
828,4.5,2.5,72.5,9,4,0,0,3
1234,5,2,66,12,4,0,0,3
2423,4,1.5,70,10,4,0,0,3
2434,4,1.5,70,10,4,0,0,3
1350,4,1,70,11,4,0,0,3
911,4,3,70,6,4,0,0,3
637,3.5,1,72.5,8,2,0,0,3
492,3,1.5,78,6.5,2,0,0,3
379,3,0,81,10,3,0,0,3
218,2.5,-1,87,11,2,0,0,3
114,3.5,2,84,6.5,2,0,0,3
74,4,1,87,14,7,0,0,3
37,5,2,87,13,7,0,0,3
43,5,2,93,15,1,0,0,3
81,6,3,87,19,7,0,0,3
407,6,2.5,87,18.5,7,0,0,3
1450,6.5,3.5,87,19,3,0,0,3
3205,7.5,4.5,84.5,19.5,3,0,0,3
1743,8,5,82,18.5,3,0,0,3
864,8,5,82,19.5,3,0,0,3
777,9,6,76,23,3,0,0,3
971,9,6,76,22,3,0,0,3
580,8.5,5,79,26,7,0,0,3
418,8,4.5,84.5,23,7,0,0,3
408,8,4,87,25,7,0,0,3
979,9,6,82,18,7,0,0,3
2008,9,6.5,82,17,3,0,0,3
1274,8.5,5.5,84.5,21,7,0,0,3
657,7,3.5,84,24,7,0,0,3
540,7.5,5.5,84.5,13,2,0,0,3
388,8,5,82,15,7,0,0,3
276,7,5,87,13,7,0,0,3
187,7,4.5,93,14,7,0,0,3
175,8,5.5,87,15,7,0,1,3
150,7,5.5,87,8,7,0,1,3
160,7,5,90,11,7,0,1,3
116,7,4,87,17,2,0,1,3
83,6.5,4.5,84,10,2,0,1,3
52,6,4.5,87,7.5,7,0,1,3
85,6,5,87,6,7,0,1,3
147,6,5.5,96.5,5,3,0,1,3
366,7,5.5,93,10,2,0,1,3
633,7,5,93,10,2,0,1,3
931,7.5,5,90,15,3,0,1,3
1212,8,5,87,19.5,3,0,1,3
1475,8,5,87,18,3,0,1,3
1385,8.5,6,84.5,14,7,0,1,3
1117,8,5,87,15,4,0,1,3
1217,8,5,87,15,4,0,1,3
1131,8,5,87,15,3,0,1,3
1041,8,5,87,16,2,0,1,3
839,8,5,84.5,15,3,0,1,3
635,7,5,90,13,3,0,1,3
429,7.5,5,90,14,7,0,1,3
325,7.5,5.5,90,11,3,0,1,3
358,7,6,93,7,3,0,1,3
361,7,5,93,10,7,0,1,3
269,7,5,93,10,3,0,1,3
217,6,4,93,8,3,0,1,3
210,6,4.5,93,6.5,2,0,1,3
144,6,4,93,9,3,0,1,3
73,6,4,93,10,4,0,1,3
71,6,4,93,7,4,0,1,3
78,6,4,93,8,3,0,1,3
83,6,4,93,11,3,0,1,3
247,6,4,93,10,3,0,1,3
506,7,5.5,87,9,4,0,1,3
903,7,5.5,84,7.5,4,0,1,3
1155,8,8,82,4,3,0,1,3
1494,8,7,82,6.5,3,0,1,3
1616,8.5,7.5,73.5,7,3,0,1,3
1770,9,8.5,71,5,2,0,1,3
1870,9.5,9,69,6.5,2,0,1,3
1841,9,8.5,71,5,2,0,1,3
1399,8.5,8.5,73.5,4,2,0,1,3
946,7.5,7,78.5,5,2,0,1,3
685,6.5,6,84,5,2,0,1,3
464,5,4.5,93,5,1,0,1,3
376,4.5,2.5,93,8,1,0,1,3
309,4.5,2.5,93,8,2,0,1,3
226,3,0,96.5,11,26,0,1,3
134,3,0.5,100,8,26,0,0,3
50,2.5,0.5,96.5,7,26,0,0,3
31,2,-0.5,100,7.5,26,0,0,3
31,2.5,0.5,100,7,4,0,0,3
31,4,1.5,100,10,3,0,0,3
81,4,2,100,9,2,0,0,3
441,4,2,93,7,2,0,0,3
1572,5,2.5,93,10,3,0,0,3
3323,5.5,3.5,96.5,8,2,0,0,3
1637,6.5,4.5,93,8,3,0,0,3
778,8,6,84.5,13,2,0,0,3
752,9,6.5,76,16,2,0,0,3
842,9,7,73.5,15,2,0,0,3
670,9,7,76,11,3,0,0,3
442,9,8,76,9,7,0,0,3
304,8,7,87,7,7,0,0,3
589,8,7,87,7,7,0,0,3
1374,8,7.5,87,5,7,0,0,3
1196,7.5,6.5,90,6.5,7,0,0,3
748,6.5,3.5,90,17,7,0,0,3
452,6,4,87,10,7,0,0,3
372,6,4,93,9,7,0,0,3
325,6,3.5,90,11,7,0,0,3
206,6,3,84,16,7,0,0,3
102,5.5,2.5,81,17,1,0,0,3
47,5,2,81,14,1,0,0,3
44,4.5,1.5,81,13,1,0,0,3
25,4,1,81,13,2,0,0,3
30,4,1,81,13,1,0,0,3
91,4,1,81,14,2,0,0,3
506,4,1,81,13,1,0,0,3
1751,4,1,81,12,1,0,0,3
3582,4,1,81,14,1,0,0,3
1697,5,2,76,17,1,0,0,3
889,6.5,4,68.5,13,2,0,0,3
835,7,4.5,66,15,2,0,0,3
1156,8,6,55,12,2,0,0,3
1202,8,5.5,55,16,2,0,0,3
1063,8,5,51.5,18,2,0,0,3
1143,9,6.5,50,16,1,0,0,3
1623,8,6,53,11,1,0,0,3
2758,8,6.5,53,7.5,1,0,0,3
2574,6.5,5.5,59,6,2,0,0,3
1568,6,6,61,4,2,0,0,3
876,6.5,5,61.5,8,2,0,0,3
667,5.5,3.5,68,8,3,0,0,3
502,5,3,70,9,3,0,0,3
333,4.5,2.5,72.5,9,2,0,0,3
158,4,1.5,75,10,1,0,0,3
86,4,1.5,75,10,1,0,0,3
30,3.5,1,78,8,1,0,0,3
23,3.5,1,78,9,1,0,0,3
37,3,1,81,7.5,1,0,0,3
86,3,0.5,81,8,1,0,0,3
509,3,1,78,7,1,0,0,3
1717,3.5,1,72.5,8,1,0,0,3
3582,4.5,2.5,72.5,8,1,0,0,3
1789,7.5,4.5,64,18,1,0,0,3
963,8.5,5.5,60,19.5,1,0,0,3
853,9,6,62,21,1,0,0,3
1225,10,7,58,21,2,0,0,3
1171,10,7.5,58,20.5,2,0,0,3
1177,10.5,9.5,60,18,2,0,0,3
1195,9,6,64,21,1,0,0,3
1535,8.5,5.5,66.5,20.5,1,0,0,3
2651,8,5,68.5,19.5,1,0,0,3
2492,7.5,4,73.5,21.5,2,0,0,3
1444,7,3.5,73.5,21,2,0,0,3
933,7,4.5,73.5,16,3,0,0,3
622,7,4,76,18,3,0,0,3
529,6,3,81,16,1,0,0,3
325,6,3,81,17,1,0,0,3
163,6,3,81,18,2,0,0,3
109,6,2.5,81,19.5,3,0,0,3
66,5,1,78.5,20.5,2,0,0,3
39,5,1,76,19.5,2,0,0,3
50,6,2.5,76,19.5,1,0,0,3
70,6,3,81,18,1,0,0,3
496,6,3,81,16,2,0,0,3
1679,6,3,81,19,1,0,0,3
3559,7,4,76,18.5,2,0,0,3
1747,8,4,76,27,2,0,0,3
833,8.5,5,73.5,26,2,0,0,3
710,9,5,71,29,3,0,0,3
892,8.5,5,76,26,3,0,0,3
656,8,4,82,27,7,0,0,3
355,8,4,82,26,7,0,0,3
350,8,4,82,26,7,0,0,3
635,8,4,87,26,7,0,0,3
1229,8,5,87,22,7,0,0,3
1271,8,5,87,19.5,7,0,0,3
740,8,5,87,22,7,0,0,3
420,8,5,87,18,7,0,0,3
347,8,5,87,16,7,0,0,3
276,7.5,5,90,14,7,0,0,3
206,8,5.5,90,14,7,0,0,3
134,8,6,87,13,7,0,0,3
75,8,5.5,87,14,7,0,0,3
34,7.5,5.5,93,10,7,0,0,3
32,7.5,4.5,90,16,7,0,0,3
29,7.5,5,90,15,7,0,0,3
76,7,5,93,13,7,0,0,3
398,7,4,81,16,3,0,0,3
1333,6.5,4.5,84,9,2,0,0,3
3051,6,5,87,5.5,2,0,0,3
1631,7,7,81,2,2,0,0,3
776,7,7,76,2,2,0,0,3
800,7,7,76,2,2,0,0,3
994,7,6.5,76,3,2,0,0,3
1011,7,5,76,9,2,0,0,3
927,7,5,76,11,3,0,0,3
1002,7,5,76,12,2,0,0,3
1293,7,5,73.5,11,2,0,0,3
2241,7,5,71,9,2,0,0,3
1825,6,4,76,7,2,0,0,3
1102,5.5,3.5,78.5,8,2,0,0,3
676,5,3,81,8.5,1,0,0,3
478,5,2.5,81,10,2,0,0,3
407,5,2.5,81,9,3,0,0,3
390,5,2.5,81,11,4,0,0,3
291,4,1,87,11,2,0,1,3
237,4,1,87,14,1,0,1,3
181,4,1,87,15,2,0,1,3
142,4,1,87,14,7,0,1,3
104,4,1,84,15,3,0,1,3
66,4,1,87,14,7,0,1,3
67,4,0.5,87,17.5,7,0,1,3
137,2.5,0,93,9,7,0,1,3
352,4,1,87,15,3,0,1,3
595,4.5,0.5,84,19,2,0,1,3
918,5,1.5,81,18.5,2,0,1,3
1324,5.5,1.5,73.5,21.5,2,0,1,3
1386,6,2.5,66,19.5,4,0,1,3
1530,6,2.5,68.5,19.5,3,0,1,3
1526,6.5,3.5,61,17,3,0,1,3
1445,7,3.5,59,22.5,3,0,1,3
1522,6.5,2.5,59,22,7,0,1,3
1266,6.5,4.5,63.5,10,2,0,1,3
876,5.5,2.5,65.5,18,2,0,1,3
629,5,2,70,17,1,0,1,3
536,5,1.5,70,17,1,0,1,3
414,4,1,75,15,1,0,1,3
351,4,1,75,13,1,0,1,3
303,4,1,75,15,1,0,1,3
324,2.5,-0.5,84,10,1,0,1,3
228,2,-1,87,11,1,0,1,3
170,1.5,-2.5,87,14,1,0,1,3
158,1,-3,87,14,1,0,1,3
80,1,-2,87,11,1,0,1,3
72,1,-2.5,87,12,1,0,1,3
95,1,-2,87,11,1,0,1,3
106,1.5,-1.5,84,9,1,0,1,3
264,3,1,78,8.5,1,0,1,3
587,4.5,1.5,72.5,13,1,0,1,3
871,5.5,1.5,70.5,19.5,1,0,1,3
1140,7,3,66,22,2,0,1,3
1294,8,4,62,25,2,0,1,3
1164,8,4,62,28,3,0,1,3
677,7.5,3,71,32,7,0,1,3
240,6,1.5,84,28.5,7,0,1,3
237,5.5,0.5,84,29,7,0,1,3
195,5.5,0.5,87,29,7,0,1,3
255,6.5,1.5,87,33.5,7,0,1,3
285,7,2,87,33,7,0,1,3
183,8,4,87,30.5,7,0,1,3
159,9,5,87,29.5,7,0,1,3
162,10,7,88,27,4,0,1,3
140,10.5,9,79,30,2,0,1,3
91,9.5,5.5,71,32,2,0,0,3
36,9,5.5,71,25,3,0,0,3
19,8,4.5,71,23,7,0,0,3
22,7,4,78.5,18.5,1,0,0,3
23,6.5,4,73.5,14,1,0,0,3
94,6,3,76,14,7,0,0,3
503,6,3,76,16,1,0,0,3
1682,6,2,73.5,20,2,0,0,3
3618,6.5,2.5,73.5,21,1,0,0,3
1760,7,3,63.5,29,2,0,0,3
746,7.5,3.5,64,26,2,0,0,3
616,8.5,4.5,60,28,2,0,0,3
776,8.5,4.5,53.5,29.5,2,0,0,3
771,8.5,4.5,54,34,7,0,0,3
686,8.5,4.5,49.5,30.5,2,0,0,3
803,7,3,63.5,28.5,2,0,0,3
1272,7,2,55,38,2,0,0,3
2626,6,1,63.5,32.5,2,0,0,3
2470,6,2,61,23,1,0,0,3
1332,5,1,70,21.5,2,0,0,3
794,5,0.5,70,25,1,0,0,3
539,6,1,66,30,1,0,0,3
324,6,1,68.5,30.5,2,0,0,3
161,5.5,0.5,78.5,31.5,7,0,0,3
105,6,1.5,76,29,3,0,0,3
47,6.5,2.5,71,29.5,2,0,0,3
27,6,1,76,33,7,0,0,3
16,6,1,76,32,2,0,0,3
29,6,1,76,31.5,7,0,0,3
98,5,1,81,23,2,0,0,3
559,5,1,81,20.5,2,0,0,3
1998,5,1,81,22,1,0,0,3
3841,6,2,76,20,1,0,0,3
1819,7.5,3.5,71,23,1,0,0,3
830,9.5,5.5,60,32,2,0,0,3
725,9,5,62,31,2,0,0,3
882,9,5,60,32,3,0,0,3
946,9,5,56,31,3,0,0,3
781,9,5.5,56,28.5,2,0,0,3
914,9.5,5.5,46.5,39,3,0,0,3
1353,9,5,44.5,34.5,2,0,0,3
2641,8.5,4.5,48,27.5,2,0,0,3
2522,8,4,51.5,25,1,0,0,3
1392,7.5,4.5,59,20,3,0,0,3
840,7,3,63.5,22,2,0,0,3
605,6.5,3,68.5,20.5,2,0,0,3
434,6,2,73.5,23,1,0,0,3
284,6,2.5,73.5,18.5,1,0,0,3
162,6,3,76,15,3,0,0,3
69,6,3.5,78.5,11,2,0,0,3
58,7,5,78.5,13,2,0,0,3
34,7,4.5,81,14,2,0,0,3
31,7,5.5,81,9,7,0,0,3
70,7,5.5,87,9,7,0,0,3
341,7,5,93,9,7,0,0,3
1120,7.5,5.5,90,11,7,0,0,3
2617,8,5,90,15,7,0,0,3
1443,8.5,6.5,90,14,3,0,0,3
747,9,6,87,18,3,0,0,3
726,10,8,79,16,2,0,0,3
911,10,8,76,14,2,0,0,3
1040,10.5,9.5,69,12,3,0,0,3
898,11.5,11.5,65,15,3,0,0,3
988,11,11,64.5,12,3,0,0,3
1452,11,11,62,6.5,2,0,0,3
2651,11,11,64.5,4,2,0,0,3
2424,11,11,64.5,6.5,2,0,0,3
1394,11,11,69.5,6.5,2,0,0,3
899,11,11,69.5,8,2,0,0,3
637,10,9,76,9,4,0,0,3
538,10,9,82,8,4,0,0,3
342,10,8,82,11,4,0,0,3
143,10,8,88,16,3,0,0,3
108,11,11,82,14,4,0,0,3
68,10,8,91,15,7,0,0,3
39,10,8,94,15,7,0,0,3
31,10,8,94,13,7,0,0,3
101,10,8,94,15,4,0,0,3
549,10,8,94,15,3,0,0,3
1822,10,8,94,16,3,0,0,3
3628,10,8,94,17,3,0,0,3
1793,11,11,88,21.5,3,0,0,3
662,11,11,91,22,7,0,0,3
269,11,11,94,19,7,0,0,3
274,11,11,94,17,7,0,0,3
297,12,12,88,20,7,0,0,3
371,10,8.5,88,21.5,7,0,0,3
680,9,6,76,21.5,3,0,0,3
1116,9,6.5,73.5,15,2,0,0,3
2354,8.5,5.5,58,22,3,0,0,3
2192,8,5,64,16,2,0,0,3
1349,7.5,4.5,64,18.5,1,0,0,3
746,6.5,3.5,63.5,16,1,0,0,3
617,6,3.5,61,14,1,0,0,3
465,5.5,2.5,65.5,14,1,0,0,3
362,5,2,68,12,1,0,0,3
169,5,2,66,16,1,0,0,3
122,4.5,1,68,17,1,0,0,3
70,4,1,75,14,1,0,0,3
51,4,0.5,75,15,1,0,0,3
43,3,-1,75,16,1,0,0,3
81,3,-1,78,17,1,0,0,3
474,2.5,-1,81,12,1,0,0,3
1664,3,0,81,13,1,0,0,3
3398,3.5,0.5,78,14,1,0,0,3
1841,5.5,2.5,70.5,14,1,0,0,3
1046,6.5,3.5,63.5,18,2,0,0,3
913,7.5,5,59,14,2,0,0,3
1236,8,5.5,55,16,2,0,0,3
1204,9,6.5,50,17,2,0,0,3
1191,9,6.5,50,17,2,0,0,3
1309,9,6,46,18.5,2,0,0,3
1568,9,7,46,13,2,0,0,3
2616,8,6,50,12,2,0,0,3
2030,8,6,53,10,1,0,0,3
1187,7.5,5,61.5,13,1,0,0,3
761,6.5,4.5,73.5,12,1,0,0,3
504,6,3.5,76,12,1,0,0,3
462,5.5,3,78.5,11,1,0,0,3
427,5,2,81,12,1,0,0,3
375,6,3,78.5,14,4,0,1,3
295,7,4,76,17,3,0,1,3
218,7,4,78.5,16,7,0,1,3
170,7,4,76,19,4,0,1,3
112,7,4,76,16,4,0,1,3
89,8,4.5,71,22,4,0,1,3
79,7,3,84,26,3,0,1,3
177,7,3,87,24,3,0,1,3
376,7,4,93,20,3,0,1,3
580,8,5,87,21,3,0,1,3
822,9,6,82,22,3,0,1,3
928,9,6,87,24,3,0,1,3
1168,9,6,87,22,3,0,1,3
1224,9,6,87,24,3,0,1,3
1217,10,7,88,27,3,0,1,3
1152,10,7,85,26,3,0,1,3
1193,10,7,85,29,4,0,1,3
1143,10,7,82,25,3,0,1,3
880,10,7,82,25,2,0,1,3
514,10,7,82,27,26,0,1,3
168,10,7,88,23,26,0,1,3
181,10,7,88,28,26,0,1,3
228,10.5,8.5,88,32,4,0,1,3
240,11,11,88,25,4,0,1,3
272,11.5,11.5,85,28,3,0,1,0
226,11,11,77,29,3,0,1,0
177,10.5,8.5,67,37,3,0,1,0
168,9.5,6,69,29.5,2,0,1,0
81,9,5.5,68.5,26,2,0,1,0
67,8.5,5,68.5,25,1,0,1,0
90,8,4,71,26,1,0,1,0
136,8,5,71,20.5,2,0,1,0
234,9,5,66,29.5,2,0,1,0
604,9,5,66,29,2,0,1,0
986,10,6.5,60,32.5,2,0,1,0
1306,10,6,54,36,2,0,1,0
1708,11,11,48.5,43,2,0,1,0
1807,11,11,52,33,2,0,1,0
2006,12,12,45.5,33,2,0,1,0
1784,11.5,11.5,48.5,28.5,2,0,1,0
1472,10,6,60,32,2,0,1,0
568,8.5,4.5,77,32.5,7,0,1,0
